"percentage","sd","identifier","label"
100,9.17721922709221,"prov1","NG PICEMA Guo et al 2021"
88.3989039175827,8.72029483940323,"prov2","NG PICEMA Guo et al 2021"
95.0034127616735,9.33012630486531,"prov3","NG PICEMA Guo et al 2021"
82.8012661438283,9.60760106712436,"prov4","NG PICEMA Guo et al 2021"
66.206689931157,9.73336501349118,"prov5","NG PICEMA Guo et al 2021"
