"percentage","sd","identifier","label"
60.2040447763633,3.98686110432796,"prov1","NG TSUGHE Hannerz et al. 1999"
38.8950823480369,4.60188592881353,"prov2","NG TSUGHE Hannerz et al. 1999"
61.3120555427137,2.75704589801424,"prov4","NG TSUGHE Hannerz et al. 1999"
