percentage,sd,identifier,label
78.70706072,5.035286629,prov1,EA FAGUSY Petkova et al 2017
67.74911813,5.344873385,prov2,EA FAGUSY Petkova et al 2017
71.65867912,5.364054797,prov3,EA FAGUSY Petkova et al 2017
79.7716222,4.945286842,prov4,EA FAGUSY Petkova et al 2017
83.95299192,5.027079837,prov5,EA FAGUSY Petkova et al 2017
65.9629505,5.037252544,prov6,EA FAGUSY Petkova et al 2017
75.5032705,5.329254003,prov7,EA FAGUSY Petkova et al 2017
83.62638091,5.285111796,prov8,EA FAGUSY Petkova et al 2017
