"(Intercept)","MAT_prov","b[(Intercept) garden_identifier:A]","b[(Intercept) garden_identifier:B]","b[(Intercept) garden_identifier:C]","b[(Intercept) garden_identifier:D]","b[(Intercept) garden_identifier:E]","b[(Intercept) garden_identifier:F]","b[(Intercept) garden_identifier:G]","b[(Intercept) garden_identifier:H]","b[(Intercept) garden_identifier:I]","b[(Intercept) garden_identifier:J]","b[(Intercept) garden_identifier:K]","b[(Intercept) garden_identifier:L]","b[(Intercept) garden_identifier:M]","b[(Intercept) garden_identifier:N]","b[(Intercept) garden_identifier:O]","b[(Intercept) garden_identifier:P]","b[(Intercept) garden_identifier:Q]","b[(Intercept) garden_identifier:R]","b[(Intercept) garden_identifier:S]","b[(Intercept) garden_identifier:T]","b[(Intercept) species:Alnus_rubra]","b[(Intercept) species:Betula_papyrifera]","b[(Intercept) species:Fagus_sylvatica]","b[(Intercept) species:Fraxinus_excelsior]","b[(Intercept) species:Picea_abies]","b[(Intercept) species:Picea_engelmannii]","b[(Intercept) species:Picea_mariana]","b[(Intercept) species:Picea_sitchensis]","b[(Intercept) species:Pinus_albicaulis]","b[(Intercept) species:Pinus_ponderosa]","b[(Intercept) species:Populus_balsamifera]","b[(Intercept) species:Populus_trichocarpa]","b[(Intercept) species:Pseudotsuga_menziesii]","b[(Intercept) species:Tsuga_heterophylla]","sigma","Sigma[garden_identifier:(Intercept),(Intercept)]","Sigma[species:(Intercept),(Intercept)]"
112.767838641256,0.584993511434547,13.7543418003584,-5.14524539840126,3.60618748737187,-11.9482479989549,-2.8211794638765,0.754083648103993,-15.3871813371091,-10.5137096184144,3.53191969194379,-2.39619404265902,1.90069775525028,-7.08630429093683,3.62634325002411,14.1699432838604,7.67638596216959,3.66498102610947,13.9775744000938,-22.9836677255889,7.06021153914553,13.6036208631343,-29.0350596790555,-14.1550041189142,-3.63280392699628,28.3000303337604,16.3922703428592,-14.8783257510913,24.2803802708351,16.6250277106057,-12.8215045976444,32.1382809170012,1.36203004416827,-39.241542278606,0.691049275558331,7.06656547328047,8.75401285084225,114.650169714624,294.545867310576
119.422799461481,0.781601152642627,1.78282702847962,-17.4500384795898,7.17963969594274,-21.7871852225274,19.4813506319951,0.0893132772851038,-19.0524601827583,-1.61218747712969,24.4809218121452,-8.65545738171787,-5.60083806876287,21.3858732172923,8.6339553959674,5.53997693874385,4.7470418440488,15.5294530455349,-5.09046112705646,-16.1649886261511,11.2466550291521,17.5131931181717,-26.3336393930134,-24.4246058568759,-5.13235204549646,-1.79542908126117,-23.1383203309767,-26.2393033663582,7.08490638567564,19.7899837939776,-43.044982382516,45.0629698914577,1.81580775216113,-36.6341951028159,-6.73394950238104,-9.10272926089478,8.52698032619885,187.106803214949,456.088038982293
116.075362851183,0.739446090204386,-2.20683258785701,-21.9994512097334,-10.3447457228303,11.9372635221276,-23.8077865807099,6.40401007176816,-10.0583474927194,5.70327857925988,0.216809410315884,-13.118779073984,-7.63567558744872,3.08140213132977,15.6560896560178,0.694792143355725,11.7665707626966,1.69008664465482,12.7520635994882,-21.9222782419461,3.70860455679299,9.30847151005576,-17.4480765289179,-16.6723112341974,3.98870615214137,25.6421994274731,0.95780617883444,-5.76258228062978,21.11260673411,-14.0857084775361,5.55684747157194,29.2311705675957,3.51486169663362,-66.0336066005504,-10.9395866976819,-13.3075964830577,8.71111447544211,159.09644175925,435.392964082582
118.952314894695,0.834694313010496,-4.64258208830599,-23.6299539067759,-11.1038353257811,-11.3917610312185,-20.9024957731232,5.22702381538965,-11.1926873894026,-4.49099902419884,-2.28136930305806,-12.6261934900283,-11.3815195764122,0.602685491277334,6.37834388823908,-0.773008925656232,10.3609445182365,-0.624285507377257,11.9703094818615,-25.5604104398135,-2.53808941655187,3.44860914539305,-18.8140424723354,-12.4188611901238,-0.584966818550134,22.2550624957064,5.86273788265428,-7.67617441228985,20.2021266121117,6.20983548961877,0.223104396524281,24.7897245490285,8.97896555994748,-46.5056877637141,-12.9362499029185,-5.92139159137294,8.88760438192278,145.802028237172,317.54681409517
114.176734129828,0.980920465846944,-0.813909958978722,-18.5448302322052,-16.8509132524105,-1.83722800138967,-7.75540055808091,9.36599696898977,-6.8777132949143,-1.18551558710882,-14.4921916906668,-5.77569066589545,-11.6402726407494,3.89653682507964,7.46130064454029,7.55689080828078,16.1689531361886,14.1890270997818,14.4118638299813,-27.1442504958693,-2.37079747674568,4.882608810279,-20.743638164411,-9.61645146604094,-3.0582571793561,39.4200885746548,0.347286028748062,2.18692727436341,12.0392308146079,1.04022736280216,-7.98330287003253,26.521563981379,11.4312733405155,-52.231928109646,-13.6547719114145,-6.50555196142547,8.57130996573768,136.900820208655,362.004795562661
113.162958802399,0.858784727922747,9.37300193833679,-10.6569278689538,-15.3418766069036,-4.02954320415831,-12.6007434329916,13.3173490530538,-4.26555806914229,-8.26694111164594,-10.3159832504585,-11.3423670053218,-3.04502620062908,-8.25451082348015,5.1609419389005,4.35956380933345,19.9384420980413,15.4296396798901,1.01684712359914,-24.2491596780452,2.58607008130227,5.94779217304284,-25.5976998209532,-10.8324427495983,2.3328058805742,36.0982053939753,8.97620778078623,4.3077355659997,11.8537117697427,4.91066541056648,-5.802529752117,42.3489962709278,4.11314174015813,-49.6610106315067,-14.8343095611219,1.80982916310422,8.27503620419073,171.731794822768,389.858030040205
117.798525258641,0.688359269145962,7.81597978804311,-11.5545396747206,-5.61185800224448,-1.93077324053156,-18.3616182165417,20.6378662044377,2.12977659758259,-13.1838177114699,3.85183550973198,-16.7907982840994,6.39756364727302,-13.0997884396893,-4.52040765147118,-1.67797144203741,24.4114312457659,-2.77062644376317,-16.6847754902487,-21.408824909851,4.87297358129057,8.48294076583166,-28.9026192534176,-16.8092670116236,5.55034598217848,18.9755705960539,9.71638295070752,-12.9457494097368,26.0943589492717,2.83897116892281,-0.892917143514071,58.2176852672261,-11.4626221316803,-52.8623676147545,-24.6905889026815,3.1712439953567,8.71841047847853,156.981621485301,630.057759703689
109.549455972953,0.658754095068888,8.61381375089018,-10.0198347442835,-26.7953546745906,10.3125016553443,-23.4947606294664,3.99706666990381,-13.6371438453409,-14.6566513243917,13.0549695720259,-6.77038568597275,8.57727825340624,2.26867657693442,2.22239872234458,4.9581322520187,10.919580847062,1.65698140609542,9.29959399215022,-23.0199697249577,3.17524216770762,7.75207971283594,-21.6572634990634,-8.10495154396098,5.8284574027846,17.1839236344348,4.83190493589514,17.3671345117833,28.158231614556,-4.62803162230766,12.3267377708853,42.1378397845106,-6.39071388608004,-57.8091614531562,0.0189882279425686,13.3018430283034,8.44180500049401,154.991191236726,745.299176596699
104.657058667756,0.80622838068285,-8.0355753090482,-25.8083630518102,29.6257158801704,-16.9945258015205,15.0036822540418,4.44807599803006,-11.1180853336527,12.0568916598601,-4.36554202025211,-13.5082813360019,-10.2901420499575,-6.74452975207526,21.5188530246275,6.71527426584706,8.20064477837261,17.9794179508915,11.5060199660419,-13.8994566531813,10.5979128488382,17.7548602681003,-2.20384131151987,-11.3925908822269,8.99158469071362,37.4645396462639,22.6908951847524,-33.4446868074378,17.4771830183858,28.1880806153552,-22.0773754667879,38.4796406252823,19.8744319642832,-27.2169366836171,2.81902534300762,-7.78305074903606,8.76559186956856,192.469200287143,414.606133171147
107.084104593929,0.700966592547518,1.45468766591888,-17.6121177319683,15.4327669675395,-12.2733060673944,-3.19396081536984,-0.236532163219073,-13.8382499871722,12.1377133108636,0.223927993622671,-15.5475742642518,0.359387697042435,-7.34120965431905,22.5571133813867,4.49086951248842,5.14361865723512,20.3072685720498,20.2988295511955,-15.1035172304553,10.3580414568259,19.398998646246,-11.0803597665616,-13.0409106859987,10.1286949791759,37.0737470638883,18.2709921996765,-21.6580208827837,12.1466535128281,21.4908378933134,-6.94328970415016,32.813193447993,5.98031654867105,-33.6912598180605,5.6049177436907,-8.22699634000758,8.89969224177192,216.96519446068,266.649675964699
