"(Intercept)","lat_prov","b[(Intercept) garden_identifier:A]","b[(Intercept) garden_identifier:B]","b[(Intercept) garden_identifier:C]","b[(Intercept) garden_identifier:D]","b[(Intercept) garden_identifier:E]","b[(Intercept) garden_identifier:F]","b[(Intercept) garden_identifier:G]","b[(Intercept) garden_identifier:H]","b[(Intercept) garden_identifier:I]","b[(Intercept) garden_identifier:J]","b[(Intercept) garden_identifier:K]","b[(Intercept) garden_identifier:L]","b[(Intercept) garden_identifier:M]","b[(Intercept) garden_identifier:N]","b[(Intercept) garden_identifier:O]","b[(Intercept) garden_identifier:P]","b[(Intercept) garden_identifier:Q]","b[(Intercept) garden_identifier:R]","b[(Intercept) garden_identifier:S]","b[(Intercept) garden_identifier:T]","b[(Intercept) species:Alnus_rubra]","b[(Intercept) species:Betula_papyrifera]","b[(Intercept) species:Fagus_sylvatica]","b[(Intercept) species:Fraxinus_excelsior]","b[(Intercept) species:Picea_abies]","b[(Intercept) species:Picea_engelmannii]","b[(Intercept) species:Picea_mariana]","b[(Intercept) species:Picea_sitchensis]","b[(Intercept) species:Pinus_albicaulis]","b[(Intercept) species:Pinus_ponderosa]","b[(Intercept) species:Populus_balsamifera]","b[(Intercept) species:Populus_trichocarpa]","b[(Intercept) species:Pseudotsuga_menziesii]","b[(Intercept) species:Tsuga_heterophylla]","sigma","Sigma[garden_identifier:(Intercept),(Intercept)]","Sigma[species:(Intercept),(Intercept)]"
130.506596909727,-0.333029614992925,0.657613868193858,-14.4081941074612,3.33800518066379,-18.9372918129501,8.60793241483411,5.12502985413533,-10.2171650717459,-11.6222442174037,21.9057262942533,-15.4970248051546,1.096798254328,-0.899185981245944,-0.989679219886285,1.44717363487682,13.2699801215213,15.8471893691773,14.7151352819817,-19.4318190193468,6.41824535253688,11.9319506949873,-14.79863510394,-11.4086050303713,11.3342539995317,12.6798217039909,12.1189392453395,-17.33034136887,9.55243856900732,25.2165026959444,-24.883175554597,31.1495392676943,1.79250264503752,-27.6865084399084,-2.39177250202136,8.44150011813731,8.05458257180412,159.777140431896,372.095841097551
143.628741463839,-0.538915162243927,9.2865594053229,-8.36368545156514,-23.1446672315263,-18.3409393844335,16.4951785910345,6.66911949951766,-11.2690988926719,-12.111786411323,17.3651384350359,-9.72391067322741,18.7280158523055,3.27698004297364,-4.94706211346834,4.44633845948479,11.9714870892941,1.84356201099129,6.91807847355472,-23.1159122812444,4.76429143454684,13.3632706318862,-23.3424473701917,-12.7204385806876,5.22434419955131,14.7850855224635,5.54536320015038,4.05524527687594,20.7396567871794,22.2646411972786,-36.6557931106283,35.1997613684883,-20.484105873283,-31.2460931885521,-6.38418752977605,9.69272120224567,8.95928798497566,223.639024874204,280.392530980912
123.383564196636,-0.355239811907348,-6.17918706974461,-23.4276990012081,-6.22161063017391,4.99885214428127,-7.65352975293622,2.7831429644456,-8.30269156082499,-3.75299122573955,6.75362499645638,-12.4137943209788,5.06719424837767,-7.16841184822585,2.55212079526253,4.3390196646597,10.2809352591518,10.3239672517062,21.8940541226995,-20.2993627611866,6.57824113537439,15.0041519203438,1.32484508868525,-3.28350652679041,16.6621295426532,35.7138274425995,27.8646350664754,0.464653442412292,23.5000009074598,13.7062416290738,-1.12375859975607,30.4060140696337,8.10331014010109,-43.883751715495,6.37138842630889,11.7292041867488,8.37093801569214,116.437915658621,385.83823478353
142.651652481881,-0.490747887143987,22.158105874704,3.75078554608813,10.8997336721574,-15.8280499046369,-1.69530909655862,0.413453463036969,-12.6309601780224,-3.73607415895762,8.94087705603354,0.472556926674637,-11.0888643259925,2.30128418027625,11.8108734439007,20.0723383943843,6.98439899039748,1.16288493179793,-3.45134042369722,-24.8296302137302,3.97286233627243,10.2318231624686,-36.3566982777841,-10.5061712244129,-10.5974315346558,22.8826318486208,0.515828072799711,-29.7295235399179,21.256605903577,22.9119857590975,-21.844878029659,44.0253604654799,7.07099206648395,-35.4684979278978,-2.93717502447679,-1.79840034931629,8.90041830449822,127.13120464097,430.286640986935
156.344453701448,-0.631898259903897,-16.7901453677369,-33.3865874368659,-24.8218236837358,-0.435440852052915,-12.3621428216511,-3.1136093590475,-23.5107705040356,-10.2811606841339,6.87715466970095,-15.5651584399763,10.8933440029841,0.42456799078209,-2.56629953304512,4.03746924939297,4.23801015538034,12.5998289842889,22.0311496790467,-29.3833051272973,-2.71854544735348,5.28432442103362,-7.01090463326063,-12.1945900660584,-2.16929793943858,18.67170563411,6.20819404474961,-4.74414195752769,7.52943588421629,0.647046347412907,-11.3038108643027,7.80570644956546,-22.1754067905238,-56.875450486961,-5.73741844227111,-0.216883837186811,8.66181307034039,203.356454612192,440.890360004639
128.748777168154,-0.307592926588787,24.4786094799834,3.87507653865622,13.1821285483356,-19.6418556102426,1.63046570032999,7.03720137453171,-11.325920137481,-1.51965743056721,10.3069106648835,-4.643170807687,-14.7477023323838,5.03639336453533,13.627316329036,12.6888698505228,12.20109385854,3.72129697357731,4.17530960426672,-15.006986231585,12.9911948467204,17.2977323873696,-33.4594692889904,-16.2174514041058,0.683569814953708,25.2186553297688,6.18401633235332,-25.2595074440455,21.21576975067,31.0114138084099,-15.8703116542895,43.3834308586437,15.45873041052,-26.5496204253365,-3.05361604346539,2.75260165383178,8.61662227906993,172.255489419371,323.651853164725
124.081636811158,-0.407678271158637,3.98294558536704,-11.2205971089837,-16.3988542947842,-5.63031132667044,5.38806189258995,3.38401059086805,-11.5981416408918,-10.5545428534377,0.335602093420433,-16.4282380851693,7.86147874947482,-9.25646218579752,3.96645885151951,-2.42191156283374,6.82656242240091,3.0459736884869,15.2685369755435,-15.7659141929974,9.74615469532814,13.7474531832217,-8.38274391887008,-4.05800314192513,24.434063755872,44.6829794119903,25.8393752323179,11.8018070170275,27.2624016989424,21.7622008523601,-11.4044178352995,37.823093953244,7.60343856860336,-31.5238732555109,10.0471770785205,16.8595686972821,8.71292431555017,108.081973565334,562.752733820711
133.169751512654,-0.465931264371993,1.82908908096437,-10.7241965169621,2.77449855575709,-6.6825467616998,8.49108221218947,8.79953881537291,-7.7501280540659,6.59389477552726,4.61452405913034,-1.77605416133107,13.8194291894705,7.88954431837508,20.1085111446534,12.7571722380832,16.9145843490156,18.7501207142239,-2.36306005284427,-16.8144779676678,10.6523851465722,14.7241312392592,-13.8821437431101,-9.89750043128497,4.47770442120139,35.3416294807803,7.15497753781505,-15.2237698592575,12.7033701319241,18.0216428244672,-23.0429773565932,46.2861740791018,-10.280301892264,-36.9661473976143,-2.82814209166988,-1.85651962237343,8.37011470096399,152.532797565084,243.551186565503
130.346234207877,-0.444030914426337,13.3578122855601,-8.065765813244,-5.17034576063964,-5.48976875048129,-14.6759372157628,4.97082163573005,-9.46389961882444,-13.4592080845412,14.4653512071825,-11.1458620695504,-8.95448778793345,5.76787346069896,-3.48830326237908,5.78700750504364,9.86784827745091,-6.8572907859123,21.3669055900789,-25.7043798723122,2.33080493631181,7.16023581640233,-15.9707589199438,-0.206759641645455,11.1101320271953,27.0982733270564,14.7870910309545,-3.9176718717886,37.0910591912094,19.4032603938601,6.83898575457649,23.567327923579,17.7010962471772,-35.9998168260627,3.80641958465799,13.8103819876146,8.83125262332518,117.841685698619,704.605398015203
127.212718913497,-0.299069917176878,6.35068748305723,-16.0918336501931,-23.709245273522,8.62706376968919,-20.1817624636033,7.31886994274277,-5.30044747478805,-19.1496478440898,9.38049649294248,-11.3347471410784,-4.59023844149624,-8.21192624446226,1.78810734725479,6.75943133383629,15.2496161548776,8.24789405872879,2.25327521079422,-23.1264708429989,2.16983910720136,9.28024323962053,-12.3121929100912,-6.30366750873856,8.00920624977311,27.9010294110703,19.5304905194338,12.7645889249487,18.0265459961057,2.60792971785589,7.71741514862437,42.8912120332571,6.11559653054033,-52.8650374793396,-3.52126602544503,17.432921853535,8.99170202533318,91.7886068158973,620.367337218413
145.356569192839,-0.516714315715778,0.584466885129265,-21.071326217454,-17.0942799367827,-2.52712390083622,1.76710502068971,9.84238161274981,-4.61051521331475,-5.43160980081467,23.6832741635108,-20.8596857009171,-13.6690549860683,-10.2928069182139,-4.58677478005533,-2.89254017234935,17.5898169977938,0.786620562711187,13.9790638098728,-13.5025430442393,9.78061480355032,17.0757205693892,-15.1746946210262,-21.3069592163056,8.3838584023744,7.31049058450146,15.6365241646253,-4.40919803948645,20.8151264668157,7.50789346942569,-25.7049580601636,26.3601297846986,8.22523299559556,-50.7665281041888,-13.6446180216968,3.47506264716718,8.91449455948659,135.986576332391,408.490230607326
132.939381808823,-0.292763629503039,-3.21703437519959,-20.8552139263378,5.37634833398537,-12.8695122349948,1.0862660163187,6.19236595007132,-7.52874900014963,-4.75849025338361,6.47119095865202,1.09074506129776,-3.5696419253033,-5.53082575224989,2.19661977924482,15.5239577113123,13.9934187893535,13.6763370225947,-9.25617820449111,-14.5142656765132,10.5290440319409,16.3492004693054,-12.5283528055311,-21.3176512819395,-6.95350873994547,24.6986048593822,15.3726691219407,-22.8811214312893,8.34089676698327,16.618379278552,-22.61676889416,51.7433521412201,-1.88296479980302,-39.2288443444737,-9.28779470062013,2.09910534180229,8.82087274173028,103.961746559603,450.425318729426
