"(Intercept)","b[(Intercept) garden_identifier:A]","b[(Intercept) garden_identifier:B]","b[(Intercept) garden_identifier:C]","b[(Intercept) garden_identifier:D]","b[(Intercept) garden_identifier:E]","b[(Intercept) garden_identifier:F]","b[(Intercept) garden_identifier:G]","b[(Intercept) garden_identifier:H]","b[(Intercept) garden_identifier:I]","b[(Intercept) garden_identifier:J]","b[(Intercept) garden_identifier:K]","b[(Intercept) garden_identifier:L]","b[(Intercept) garden_identifier:M]","b[(Intercept) garden_identifier:N]","b[(Intercept) garden_identifier:O]","b[(Intercept) garden_identifier:P]","b[(Intercept) garden_identifier:Q]","b[(Intercept) garden_identifier:R]","b[(Intercept) garden_identifier:S]","b[(Intercept) garden_identifier:T]","b[(Intercept) species:Alnus_rubra]","b[MAT_prov species:Alnus_rubra]","b[(Intercept) species:Betula_papyrifera]","b[MAT_prov species:Betula_papyrifera]","b[(Intercept) species:Fagus_sylvatica]","b[MAT_prov species:Fagus_sylvatica]","b[(Intercept) species:Fraxinus_excelsior]","b[MAT_prov species:Fraxinus_excelsior]","b[(Intercept) species:Picea_abies]","b[MAT_prov species:Picea_abies]","b[(Intercept) species:Picea_engelmannii]","b[MAT_prov species:Picea_engelmannii]","b[(Intercept) species:Picea_mariana]","b[MAT_prov species:Picea_mariana]","b[(Intercept) species:Picea_sitchensis]","b[MAT_prov species:Picea_sitchensis]","b[(Intercept) species:Pinus_albicaulis]","b[MAT_prov species:Pinus_albicaulis]","b[(Intercept) species:Pinus_ponderosa]","b[MAT_prov species:Pinus_ponderosa]","b[(Intercept) species:Populus_balsamifera]","b[MAT_prov species:Populus_balsamifera]","b[(Intercept) species:Populus_trichocarpa]","b[MAT_prov species:Populus_trichocarpa]","b[(Intercept) species:Pseudotsuga_menziesii]","b[MAT_prov species:Pseudotsuga_menziesii]","b[(Intercept) species:Tsuga_heterophylla]","b[MAT_prov species:Tsuga_heterophylla]","sigma","Sigma[garden_identifier:(Intercept),(Intercept)]","Sigma[species:(Intercept),(Intercept)]","Sigma[species:MAT_prov,(Intercept)]","Sigma[species:MAT_prov,MAT_prov]"
114.721344453746,7.16322212311838,-9.85571593075332,2.69662852890619,-15.1833730013069,8.96718543379287,17.9384295377597,-13.9387168392627,-2.53919829598664,20.9077673491039,-7.66065185848958,1.55382887075146,5.7807563787674,3.73671728732619,10.351876258048,13.8443070212127,6.06151849937445,6.37504176891008,-5.51035325394629,20.939428637182,29.4876316804266,-34.0245146746404,1.79879315013152,-15.9071477681343,-2.70461943655201,-4.97006778543692,0.641137031505114,23.1795428891554,-1.53664130759362,-4.6508527535278,0.0187457567290635,-11.6463519366961,-0.374488248692092,21.7189621956156,1.3004913434686,17.4928181526088,0.529664318139588,-30.5063851175354,4.13564902727037,44.8490660889529,-0.0252572385573706,2.44831408181122,-0.352183775627688,-26.4724933170102,-0.790942306830561,-34.0338614392238,3.15509110045637,-10.2101746778236,1.64313987887839,8.12106308630624,144.947180639008,456.954475863303,-21.7506716357975,4.51712868656731
123.559945844125,0.124205767597258,-19.9798021385438,-9.97575346862698,4.81386434960211,-17.7333932142314,7.84169001295956,-18.0833895689588,0.719111629945681,0.978783719434203,-12.0703317340043,6.12797271860205,4.65819067573168,11.7573796610959,7.42624849385883,11.2220849495068,24.7611765212157,30.0926655472592,-20.1396084296807,3.92484285367075,11.8791803800477,-37.3224843598723,1.92877138954283,-7.90282124091059,-2.97223217163665,-5.09223050194153,0.136868292798371,31.3290997118359,-1.07155614047475,-6.65974525357694,1.54467972889766,-10.6127901559696,-0.226245526430103,-9.70049396347526,0.681785182655412,-10.3085419050067,0.375496967989112,-6.43686973301086,0.221937180952752,19.2554178050103,-0.751749696294374,-13.9285999403694,0.474943012143148,-56.5863275042688,-0.718691521948756,-28.9050258796798,2.09680212905911,-38.2840006270576,3.81152789144394,8.11357881629755,205.972189429512,456.920119917732,-18.918317386496,3.2591324571404
124.006482530102,2.51148277717423,-12.6391404405331,-11.5556889224511,2.12693858418081,-13.3281273072145,11.2184979213643,-15.4636879542917,4.33206844507414,0.447109938951138,-9.93019919887852,-4.42974680444399,-2.26720842793978,2.06611225485932,2.20888186360584,9.79727524970405,32.7829368585247,24.7351889737853,-23.6429188910211,3.2803599624007,8.27061832885802,-40.242651663252,1.68466583830099,-2.01662801366832,-3.67227083338756,1.89811285506862,-0.182342833064076,26.6508038024278,-0.671082431687102,-12.9182854696838,3.04980344282672,-10.4039258799038,0.307185138143018,-17.4024438005431,0.124576318280653,-7.61704917352385,0.782113576482621,-11.0813009364172,0.282652512673446,20.1342371603748,-0.433513660818836,-3.84774140020569,0.740740281031519,-56.7634752483385,-0.344447785022441,-37.7403876618463,3.0115225588705,-44.3776530765332,3.91355086663198,8.07490981064452,193.578287162583,518.011962531619,-24.0699210160835,4.03010460596843
112.560532542469,13.8446372492313,-2.51551898952268,-0.75758098149555,-6.63491408846224,-8.89510853804954,19.3101852462873,-11.5003439868354,-2.31080177279618,28.3672944213069,-1.20765188270756,7.38748668710357,14.6270638518767,-2.30545306303858,11.7647188521014,18.4289478025435,11.006606049477,22.6632601036267,-14.8885883401321,10.7395924540132,14.8398595860564,-22.5803037191054,-0.373236330910577,-8.28617486515675,-1.60491137515407,-11.6601800013673,1.74048493029717,20.5517273377318,-1.66051066914492,-6.97016414772438,-0.0305392498108283,-8.21680145119676,-0.237512272856271,18.3705499905639,-0.505815587304565,14.8522821055687,-0.0715742071624293,-8.53931164624515,2.52763990779446,27.7027748348844,0.306530362923773,0.918171061519368,-0.966702166443312,-31.3110530286181,-0.993724125897789,-31.3596125932127,2.82182411815641,-16.8867269449418,3.07270627625466,8.26482266413578,183.041408848861,421.19555951171,-15.2570486143958,2.4338678917607
118.197127353012,10.3380540423409,-8.85135000219861,8.8159792577329,3.58485631542717,-1.52137531343374,4.81710188490194,-24.9934453875871,-10.2782497221119,-4.81698532601453,0.547936868675546,25.1515290913087,12.8558859930996,-1.27323854646905,18.6316597124359,3.20038756373307,23.8917161775066,17.2896269549208,-19.2731116748713,4.36262919916631,12.9439241551921,-37.7981541799642,1.40445914852017,-3.79599810472576,-2.81756528002776,-9.99779594638312,0.243425710535931,39.5550776804723,-0.571930420985773,-11.6492112448376,0.113186201127798,-21.8686293030187,-0.364307561082065,-3.80715413714241,-1.65113229860077,-6.12642164210517,0.851045282068807,-18.6443757527847,0.818933829730526,36.7244762365273,-0.569954337556593,-26.4060402260442,-0.23846242466526,-51.0626302948371,-0.793375100434845,-21.5193914284798,2.6041977373768,-13.8968512385403,2.5618531969823,7.97264207116462,150.597448623923,882.721209838358,-19.804313240083,1.99773629849699
117.542883995569,-24.9260216562625,-40.4688170479501,-5.02635518315536,-35.1951430019344,-31.5394416751547,5.62877419127866,-19.8646722953695,-8.99806516196224,14.2126700113857,-6.41746995131989,16.7245947640222,-10.2713813467453,-2.04632270262878,9.45853596451978,7.72888269222836,10.5138535196523,12.2596815941798,-35.2720410249096,-11.9481827169155,-3.17895148945189,2.70445723698462,0.519047661078738,5.81453079295602,-1.50698694076209,-10.4946177055404,1.11196451332204,24.8428616439614,-0.985657589429482,7.96944322546694,0.883351051231243,-9.22198047692844,0.462891544708953,12.8555685806392,3.5743571311215,30.860185420147,0.519217016757368,6.60302822530077,2.799482046824,25.9971838610971,1.0726989600988,-16.7132484219805,-0.35881706418122,-13.6621528213355,-0.459200860446052,-18.3212906171477,2.00800124055195,-15.1888549167907,2.88006165884107,8.30105624800573,547.492922808548,344.278712874068,4.79019203504289,4.12131847561828
108.525008364289,6.2524241619144,-14.0786117721368,0.267946938788534,-5.09242592122543,8.95261504414254,-10.0124380337344,-39.4708468068566,-1.89635900594124,47.031836299904,0.850719651534015,-12.8453640225964,7.52609802954643,2.89437596796824,16.675387028804,-10.9540104127846,33.5299305737664,50.278739514658,-31.6480705061602,-4.89157727465571,3.94118984372341,-19.8030554148877,1.06066536562207,18.4896970122306,-3.39560794557767,-3.25315199819929,0.317329011979369,-8.62706885982267,0.016166872263121,3.48145013365126,-0.0990182019089334,-5.28198266448842,-0.517900406802077,-5.00116995851022,-1.69754539217381,10.2614993952694,1.35053766340312,-21.9266387584068,1.39171812701971,10.7300472350243,-0.389020241121137,23.3145819139688,-0.86688725534155,-32.9251933360255,-0.34346611853462,5.03486904685231,2.34067264682999,-12.6921472867434,2.79845518812885,7.99166776099468,368.288195924572,246.300177599225,-7.53166751957605,2.13906977725457
109.297707665272,11.4606389780637,-8.31521077442143,2.78613761456396,-7.52318755646854,-18.7606557990676,-4.47636138594254,-31.7595766142436,-7.08980198948046,25.216634064745,2.09368489604052,-16.619152416738,-27.080766967899,7.61970627785961,16.9136419878293,-4.26428837023209,5.31249065509755,30.4111603687443,-40.0561142088431,-10.3445371431422,-7.55212125841237,-17.8245142349939,-0.207052866266522,18.5181144234379,-1.65277336391565,-14.220547939742,1.81750915307194,17.9756475831363,-0.762910453830306,33.3711180441635,1.46683531101212,-11.7558902788123,0.45971262491089,24.5287638799212,2.58259959436591,24.415378785004,-0.35377172486886,3.70385150934942,2.42006336520545,20.0224715606226,0.376992801732136,23.1021957339439,0.117356995726505,-30.5368282537556,-0.503103966314177,-2.95132837995173,2.56053796571531,-1.5781311272968,1.61625356484786,8.38480810342588,504.68189096427,264.635200966984,2.20136683211642,1.9879042959019
123.513221953616,-0.931866047100333,-18.5641130817922,-5.28287351830638,-2.94360438105881,4.70896562498741,10.3293255497923,-17.2914458900949,-7.09035626674567,8.83512304633968,-15.0420994529927,9.81769908246753,17.3276864981956,4.49255354501449,-0.0152359232566085,9.91201264058481,10.3449547198054,5.59376431080789,-4.79870204629512,21.2880275847468,25.7879143964793,-23.4368838426114,0.13432273785736,-26.3584341945625,-2.16678106741294,-10.0416743323398,1.64396385883944,21.4729610753548,-0.867908463556965,-23.3236251919302,0.0648595510920028,-16.4837207517992,0.508145830049659,5.70681873983472,0.340887315574746,10.0170758198326,-0.993756676083931,-34.7788784098088,3.07092388410699,40.0667265660083,-0.640049861411554,-17.8569865809406,-0.756317240278986,-45.6109072223356,-1.07048421049976,-32.141487269241,2.6245689400825,-23.8616764892903,2.68999494402928,8.14862161555297,148.681418125503,782.766122798537,3.30965559543776,3.46763192979391
111.177682001506,3.0572169802844,-15.6348609802895,-3.08687676455105,-5.50024440550862,-7.70908364957888,9.9165061369479,-18.2539846438253,-0.748957056251813,4.29021787465259,-7.44989092199898,11.3618505682762,-0.453823695918529,6.45356725136121,2.43209866906152,9.28488119448457,11.0507160297103,16.8238865384585,-12.0204842521118,10.2282653741646,19.0196267469305,-18.3299961631334,0.712583425730429,-4.36548333050729,-2.47464973874116,0.900212372626593,1.22682527452956,35.0608845641924,-0.237681128119689,2.23739906735727,2.11741063533603,-6.05061589385082,0.420607845911826,17.7803007005126,1.58852850510025,15.1534665196969,0.569657799823295,-7.81280584735587,2.15431106063897,32.0620694340067,0.679639228147658,-4.95502252233565,0.0137636704949753,-39.4364656790611,-0.170013510936296,-19.3071309503185,2.56450759278781,-10.5384670300591,1.87953805404026,7.86714947601814,92.5564616614105,381.035283374668,4.9752196414503,2.86141856429231
